Date;0.0.2.1.1.1.12.0.0.0.0.0.0.0.0.0.72.0;0.0.2.1.19.1.12.0.0.0.0.0.0.0.0.0.72.0
173-01:30;4417958;1066696
173-01:45;4417970;1066708
173-02:00;4417992;1066730
173-02:15;4418032;1066770
173-02:30;4418043;1066781
173-02:45;4418064;1066802
173-03:00;4418093;1066831
173-03:15;4418108;1066846
173-03:30;4418138;1066876
173-03:45;4418167;1066905
173-04:00;4418179;1066917
173-04:15;4418200;1066938
173-04:30;4418230;1066968
173-04:45;4418252;1066990
173-05:00;4418273;1067011
173-05:15;4418299;1067037
173-05:30;4418309;1067047
173-05:45;4418331;1067069
173-06:00;4418428;1067166
173-06:15;4418438;1067176
173-06:30;4418458;1067196
173-06:45;4418480;1067218
173-07:00;4418485;1067223
173-07:15;4418507;1067245
173-07:30;4418521;1067259
173-07:45;4418521;1067259
173-08:00;4418540;1067278
173-08:15;4418552;1067290
173-08:30;4418665;1067403
173-08:45;4418686;1067424
173-09:00;4418875;1067613
173-09:15;4418879;1067617
173-09:30;4418887;1067625
173-09:45;4418900;1067638
173-10:00;4418902;1067640
173-10:15;4418911;1067649
173-10:30;4418919;1067657
173-10:45;4418922;1067660
173-11:00;4418924;1067662
173-11:15;4418997;1067735
173-11:30;4419101;1067839
173-11:45;4419221;1067959
173-12:00;4419281;1068019
173-12:15;4419318;1068056
173-12:30;4419379;1068117
173-12:45;4419411;1068149
173-13:00;4419464;1068202
173-13:15;4419531;1068269
173-13:30;4419615;1068353
173-13:45;4419649;1068387
173-14:00;4419650;1068388
173-14:15;4419651;1068389
173-14:30;4419718;1068456
173-14:45;4419719;1068457
173-15:00;4419721;1068459
173-15:15;4419721;1068459
173-15:30;4419721;1068459
173-15:45;4419724;1068462
173-16:00;4419725;1068463
173-16:15;4419844;1068582
173-16:30;4419915;1068653
173-16:45;4419926;1068664
173-17:00;4419977;1068715
173-17:15;4420007;1068745
173-17:30;4420020;1068758
173-17:45;4420074;1068812
173-18:00;4420138;1068876
173-18:15;4420168;1068906
173-18:30;4420218;1068956
173-18:45;4420272;1069010
173-19:00;4420324;1069062
173-19:15;4420393;1069131
173-19:30;4420463;1069201
173-19:45;4420570;1069308
173-20:00;4420663;1069401
173-20:15;4420754;1069492
173-20:30;4420821;1069559
173-20:45;4420884;1069622
173-21:00;4420937;1069675
173-21:15;4421026;1069764
173-21:30;4421087;1069825
173-21:45;4421147;1069885
173-22:00;4421192;1069930
173-22:15;4421255;1069993
173-22:30;4421346;1070084
173-22:45;4421392;1070130
173-23:00;4421450;1070188
173-23:15;4421467;1070205
173-23:30;4421480;1070218
173-23:45;4421511;1070249
174-00:00;4421530;1070268
174-00:15;4421554;1070292
174-00:30;4421585;1070323
174-00:45;4421600;1070338
174-01:00;4421616;1070354
174-01:15;4421647;1070385
174-01:30;4421673;1070411
174-01:45;4421690;1070428
174-02:00;4421721;1070459
174-02:15;4421734;1070472
174-02:30;4421752;1070490
174-02:45;4421792;1070530
174-03:00;4421807;1070545
174-03:15;4421826;1070564
174-03:30;4421856;1070594
174-03:45;4421868;1070606
174-04:00;4421894;1070632
174-04:15;4421930;1070668
174-04:30;4421941;1070679
174-04:45;4421962;1070700
174-05:00;4421990;1070728
174-05:15;4422003;1070741
174-05:30;4422034;1070772
174-05:45;4422092;1070830
174-06:00;4422126;1070864
174-06:15;4422141;1070879
174-06:30;4422163;1070901
174-06:45;4422178;1070916
174-07:00;4422189;1070927
174-07:15;4422202;1070940
174-07:30;4422202;1070940
174-07:45;4422209;1070947
174-08:00;4422219;1070957
174-08:15;4422219;1070957
174-08:30;4422232;1070970
174-08:45;4422243;1070981
174-09:00;4422243;1070981
174-09:15;4422245;1070983
174-09:30;4422246;1070984
174-09:45;4422246;1070984
174-10:00;4422247;1070985
174-10:15;4422247;1070985
174-10:30;4422247;1070985
174-10:45;4422250;1070988
174-11:00;4422254;1070992
174-11:15;4422254;1070992
174-11:30;4422255;1070993
174-11:45;4422255;1070993
174-12:00;4422256;1070994
174-12:15;4422261;1070999
174-12:30;4422261;1070999
174-12:45;4422261;1070999
174-13:00;4422262;1071000
174-13:15;4422262;1071000
174-13:30;4422262;1071000
174-13:45;4422263;1071001
174-14:00;4422263;1071001
174-14:15;4422263;1071001
174-14:30;4422266;1071004
174-14:45;4422266;1071004
174-15:00;4422266;1071004
174-15:15;4422277;1071015
174-15:30;4422278;1071016
174-15:45;4422280;1071018
174-16:00;4422280;1071018
174-16:15;4422280;1071018
174-16:30;4422280;1071018
174-16:45;4422281;1071019
174-17:00;4422281;1071019
174-17:15;4422281;1071019
174-17:30;4422286;1071024
174-17:45;4422287;1071025
174-18:00;4422287;1071025
174-18:15;4422298;1071036
174-18:30;4422362;1071100
174-18:45;4422426;1071164
174-19:00;4422520;1071258
174-19:15;4422573;1071311
174-19:30;4422644;1071382
174-19:45;4422761;1071499
174-20:00;4422819;1071557
174-20:15;4422891;1071629
174-20:30;4422954;1071692
174-20:45;4422997;1071735
174-21:00;4423053;1071791
174-21:15;4423105;1071843
174-21:30;4423148;1071886
174-21:45;4423216;1071954
174-22:00;4423273;1072011
174-22:15;4423324;1072062
174-22:30;4423412;1072150
174-22:45;4423436;1072174
174-23:00;4423460;1072198
174-23:15;4423487;1072225
174-23:30;4423509;1072247
174-23:45;4423521;1072259
175-00:00;4423548;1072286
175-00:15;4423576;1072314
175-00:30;4423593;1072331
175-00:45;4423622;1072360
175-01:00;4423642;1072380
175-01:15;4423654;1072392
175-01:30;4423684;1072422
175-01:45;4423714;1072452
175-02:00;4423727;1072465
175-02:15;4423758;1072496
175-02:30;4423776;1072514
175-02:45;4423788;1072526
175-03:00;4423822;1072560
175-03:15;4423849;1072587
175-03:30;4423862;1072600
175-03:45;4423893;1072631
175-04:00;4423909;1072647
175-04:15;4423922;1072660
175-04:30;4423959;1072697
175-04:45;4423982;1072720
175-05:00;4423995;1072733
175-05:15;4424027;1072765
175-05:30;4424042;1072780
175-05:45;4424126;1072864
175-06:00;4424163;1072901
175-06:15;4424175;1072913
175-06:30;4424179;1072917
175-06:45;4424196;1072934
175-07:00;4424203;1072941
175-07:15;4424207;1072945
175-07:30;4424237;1072975
175-07:45;4424241;1072979
175-08:00;4424241;1072979
175-08:15;4424242;1072980
175-08:30;4424244;1072982
175-08:45;4424244;1072982
175-09:00;4424251;1072989
175-09:15;4424252;1072990
175-09:30;4424255;1072993
175-09:45;4424258;1072996
175-10:00;4424258;1072996
175-10:15;4424258;1072996
175-10:30;4424258;1072996
175-10:45;4424258;1072996
175-11:00;4424259;1072997
175-11:15;4424259;1072997
175-11:30;4424259;1072997
175-11:45;4424259;1072997
175-12:00;4424263;1073001
175-12:15;4424263;1073001
175-12:30;4424263;1073001
175-12:45;4424263;1073001
175-13:00;4424263;1073001
175-13:15;4424267;1073005
175-13:30;4424275;1073013
175-13:45;4424275;1073013
175-14:00;4424277;1073015
175-14:15;4424277;1073015
175-14:30;4424277;1073015
175-14:45;4424280;1073018
175-15:00;4424287;1073025
175-15:15;4424287;1073025
175-15:30;4424288;1073026
175-15:45;4424289;1073027
175-16:00;4424289;1073027
175-16:15;4424300;1073038
175-16:30;4424302;1073040
175-16:45;4424302;1073040
175-17:00;4424305;1073043
175-17:15;4424305;1073043
175-17:30;4424307;1073045
175-17:45;4424320;1073058
175-18:00;4424321;1073059
175-18:15;4424333;1073071
175-18:30;4424397;1073135
175-18:45;4424448;1073186
175-19:00;4424498;1073236
175-19:15;4424582;1073320
175-19:30;4424642;1073380
175-19:45;4424752;1073490
175-20:00;4424851;1073589
175-20:15;4424920;1073658
175-20:30;4424979;1073717
175-20:45;4425048;1073786
175-21:00;4425094;1073832
175-21:15;4425138;1073876
175-21:30;4425203;1073941
175-21:45;4425258;1073996
175-22:00;4425317;1074055
175-22:15;4425383;1074121
175-22:30;4425430;1074168
175-22:45;4425510;1074248
175-23:00;4425559;1074297
175-23:15;4425584;1074322
175-23:30;4425602;1074340
175-23:45;4425633;1074371
176-00:00;4425646;1074384
176-00:15;4425664;1074402
176-00:30;4425698;1074436
176-00:45;4425719;1074457
176-01:00;4425737;1074475
176-01:15;4425767;1074505
176-01:30;4425778;1074516
176-01:45;4425797;1074535
176-02:00;4425834;1074572
176-02:15;4425849;1074587
176-02:30;4425869;1074607
176-02:45;4425897;1074635
176-03:00;4425908;1074646
176-03:15;4425928;1074666
176-03:30;4425967;1074705
176-03:45;4425979;1074717
176-04:00;4426001;1074739
176-04:15;4426027;1074765
176-04:30;4426038;1074776
176-04:45;4426064;1074802
176-05:00;4426097;1074835
176-05:15;4426107;1074845
176-05:30;4426132;1074870
176-05:45;4426153;1074891
176-06:00;4426161;1074899
176-06:15;4426187;1074925
176-06:30;4426213;1074951
176-06:45;4426218;1074956
176-07:00;4426237;1074975
176-07:15;4426244;1074982
176-07:30;4426244;1074982
176-07:45;4426256;1074994
176-08:00;4426279;1075017
176-08:15;4426546;1075284
176-08:30;4426570;1075308
176-08:45;4426577;1075315
176-09:00;4426578;1075316
176-09:15;4426589;1075327
176-09:30;4426608;1075346
176-09:45;4426624;1075362
176-10:00;4426627;1075365
176-10:15;4426634;1075372
176-10:30;4426652;1075390
176-10:45;4426679;1075417
176-11:00;4426686;1075424
176-11:15;4426759;1075497
176-11:30;4426810;1075548
176-11:45;4426848;1075586
176-12:00;4426866;1075604
176-12:15;4426901;1075639
176-12:30;4426925;1075663
176-12:45;4427095;1075833
176-13:00;4427095;1075833
176-13:15;4427139;1075877
176-13:30;4427139;1075877
176-13:45;4427178;1075916
176-14:00;4427179;1075917
176-14:15;4427179;1075917
176-14:30;4427186;1075924
176-14:45;4427189;1075927
176-15:00;4427196;1075934
176-15:15;4427212;1075950
176-15:30;4427212;1075950
176-15:45;4427213;1075951
176-16:00;4427213;1075951
176-16:15;4427213;1075951
176-16:30;4427264;1076002
176-16:45;4427400;1076138
176-17:00;4427475;1076213
176-17:15;4427521;1076259
176-17:30;4427572;1076310
176-17:45;4427617;1076355
176-18:00;4427659;1076397
176-18:15;4427710;1076448
176-18:30;4427749;1076487
176-18:45;4427819;1076557
176-19:00;4427891;1076629
176-19:15;4427947;1076685
176-19:30;4428022;1076760
176-19:45;4428150;1076888
176-20:00;4428231;1076969
176-20:15;4428312;1077050
176-20:30;4428368;1077106
176-20:45;4428411;1077149
176-21:00;4428474;1077212
176-21:15;4428553;1077291
176-21:30;4428626;1077364
176-21:45;4428683;1077421
176-22:00;4428738;1077476
176-22:15;4428788;1077526
176-22:30;4428857;1077595
176-22:45;4428944;1077682
176-23:00;4428959;1077697
176-23:15;4428989;1077727
176-23:30;4429015;1077753
176-23:45;4429033;1077771
177-00:00;4429064;1077802
177-00:15;4429080;1077818
177-00:30;4429094;1077832
177-00:45;4429132;1077870
177-01:00;4429153;1077891
177-01:15;4429167;1077905
177-01:30;4429198;1077936
177-01:45;4429214;1077952
177-02:00;4429233;1077971
177-02:15;4429272;1078010
177-02:30;4429287;1078025
177-02:45;4429302;1078040
177-03:00;4429333;1078071
177-03:15;4429349;1078087
177-03:30;4429377;1078115
177-03:45;4429407;1078145
177-04:00;4429421;1078159
177-04:15;4429438;1078176
177-04:30;4429468;1078206
177-04:45;4429490;1078228
177-05:00;4429512;1078250
177-05:15;4429539;1078277
177-05:30;4429547;1078285
177-05:45;4429564;1078302
177-06:00;4429591;1078329
177-06:15;4429606;1078344
177-06:30;4429622;1078360
177-06:45;4429640;1078378
177-07:00;4429643;1078381
177-07:15;4429654;1078392
177-07:30;4429679;1078417
177-07:45;4429743;1078481
177-08:00;4429807;1078545
177-08:15;4429863;1078601
177-08:30;4429874;1078612
177-08:45;4429988;1078726
177-09:00;4430074;1078812
177-09:15;4430093;1078831
177-09:30;4430096;1078834
177-09:45;4430103;1078841
177-10:00;4430114;1078852
177-10:15;4430126;1078864
177-10:30;4430147;1078885
177-10:45;4430148;1078886
177-11:00;4430253;1078991
177-11:15;4430341;1079079
177-11:30;4430403;1079141
177-11:45;4430440;1079178
177-12:00;4430480;1079218
177-12:15;4430501;1079239
177-12:30;4430503;1079241
177-12:45;4430505;1079243
177-13:00;4430505;1079243
177-13:15;4430505;1079243
177-13:30;4430505;1079243
177-13:45;4430505;1079243
177-14:00;4430528;1079266
177-14:15;4430548;1079286
177-14:30;4430548;1079286
177-14:45;4430549;1079287
177-15:00;4430549;1079287
177-15:15;4430549;1079287
177-15:30;4430550;1079288
177-15:45;4430550;1079288
177-16:00;4430550;1079288
177-16:15;4430550;1079288
177-16:30;4430550;1079288
177-16:45;4430550;1079288
177-17:00;4430658;1079396
177-17:15;4431059;1079797
177-17:30;4431105;1079843
177-17:45;4431160;1079898
177-18:00;4431252;1079990
177-18:15;4431312;1080050
177-18:30;4431383;1080121
177-18:45;4431461;1080199
177-19:00;4431522;1080260
177-19:15;4431587;1080325
177-19:30;4431648;1080386
177-19:45;4431738;1080476
177-20:00;4431800;1080538
177-20:15;4431861;1080599
177-20:30;4431915;1080653
177-20:45;4431970;1080708
177-21:00;4432069;1080807
177-21:15;4432109;1080847
177-21:30;4432170;1080908
177-21:45;4432241;1080979
177-22:00;4432287;1081025
177-22:15;4432346;1081084
177-22:30;4432401;1081139
177-22:45;4432441;1081179
177-23:00;4432540;1081278
177-23:15;4432581;1081319
177-23:30;4432592;1081330
177-23:45;4432618;1081356
178-00:00;4432641;1081379
178-00:15;4432656;1081394
178-00:30;4432692;1081430
178-00:45;4432715;1081453
178-01:00;4432726;1081464
178-01:15;4432753;1081491
178-01:30;4432775;1081513
178-01:45;4432797;1081535
178-02:00;4432826;1081564
178-02:15;4432849;1081587
178-02:30;4432860;1081598
178-02:45;4432888;1081626
178-03:00;4432913;1081651
178-03:15;4432933;1081671
178-03:30;4432962;1081700
178-03:45;4432983;1081721
178-04:00;4432994;1081732
178-04:15;4433023;1081761
178-04:30;4433053;1081791
178-04:45;4433067;1081805
178-05:00;4433096;1081834
178-05:15;4433114;1081852
178-05:30;4433122;1081860
178-05:45;4433149;1081887
178-06:00;4433174;1081912
178-06:15;4433178;1081916
178-06:30;4433203;1081941
178-06:45;4433216;1081954
178-07:00;4433222;1081960
178-07:15;4433252;1081990
178-07:30;4433271;1082009
178-07:45;4433279;1082017
178-08:00;4433334;1082072
178-08:15;4433360;1082098
178-08:30;4433363;1082101
178-08:45;4433364;1082102
178-09:00;4433365;1082103
178-09:15;4433365;1082103
178-09:30;4433365;1082103
178-09:45;4433365;1082103
178-10:00;4433365;1082103
178-10:15;4433366;1082104
178-10:30;4433368;1082106
178-10:45;4433368;1082106
178-11:00;4433369;1082107
178-11:15;4433369;1082107
178-11:30;4433370;1082108
178-11:45;4433371;1082109
178-12:00;4433373;1082111
178-12:15;4433373;1082111
178-12:30;4433373;1082111
178-12:45;4433376;1082114
178-13:00;4433381;1082119
178-13:15;4433381;1082119
178-13:30;4433388;1082126
178-13:45;4433390;1082128
178-14:00;4433390;1082128
178-14:15;4433398;1082136
178-14:30;4433405;1082143
178-14:45;4433405;1082143
178-15:00;4433407;1082145
178-15:15;4433408;1082146
178-15:30;4433408;1082146
178-15:45;4433419;1082157
178-16:00;4433424;1082162
178-16:15;4433428;1082166
178-16:30;4433461;1082199
178-16:45;4433560;1082298
178-17:00;4434021;1082759
178-17:15;4434246;1082984
178-17:30;4434376;1083114
178-17:45;4434484;1083222
178-18:00;4434608;1083346
178-18:15;4434747;1083485
178-18:30;4434874;1083612
178-18:45;4435000;1083738
178-19:00;4435105;1083843
178-19:15;4435190;1083928
178-19:30;4435253;1083991
178-19:45;4435363;1084101
178-20:00;4435415;1084153
178-20:15;4435477;1084215
178-20:30;4435532;1084270
178-20:45;4435579;1084317
178-21:00;4435646;1084384
178-21:15;4435701;1084439
178-21:30;4435796;1084534
178-21:45;4435860;1084598
178-22:00;4435928;1084666
178-22:15;4436013;1084751
178-22:30;4436076;1084814
178-22:45;4436134;1084872
178-23:00;4436217;1084955
178-23:15;4436262;1085000
178-23:30;4436295;1085033
178-23:45;4436306;1085044
179-00:00;4436332;1085070
179-00:15;4436356;1085094
179-00:30;4436373;1085111
179-00:45;4436405;1085143
179-01:00;4436429;1085167
179-01:15;4436441;1085179
179-01:30;4436465;1085203
179-01:45;4436497;1085235
179-02:00;4436514;1085252
179-02:15;4436538;1085276
179-02:30;4436564;1085302
179-02:45;4436575;1085313
179-03:00;4436605;1085343
179-03:15;4436638;1085376
179-03:30;4436649;1085387
179-03:45;4436672;1085410
179-04:00;4436699;1085437
179-04:15;4436715;1085453
179-04:30;4436745;1085483
179-04:45;4436773;1085511
179-05:00;4436784;1085522
179-05:15;4436804;1085542
179-05:30;4436833;1085571
179-05:45;4436852;1085590
179-06:00;4436871;1085609
179-06:15;4436893;1085631
179-06:30;4436895;1085633
179-06:45;4436905;1085643
179-07:00;4436935;1085673
179-07:15;4436941;1085679
179-07:30;4436951;1085689
179-07:45;4436963;1085701
179-08:00;4436963;1085701
179-08:15;4436998;1085736
179-08:30;4437051;1085789
179-08:45;4437258;1085996
179-09:00;4438261;1086999
179-09:15;4438862;1087600
179-09:30;4439170;1087908
179-09:45;4439245;1087983
179-10:00;4439404;1088142
179-10:15;4439460;1088198
179-10:30;4439532;1088270
179-10:45;4439608;1088346
179-11:00;4439669;1088407
179-11:15;4439789;1088527
179-11:30;4439871;1088609
179-11:45;4439936;1088674
179-12:00;4440012;1088750
179-12:15;4440085;1088823
179-12:30;4440135;1088873
179-12:45;4440186;1088924
179-13:00;4440245;1088983
179-13:15;4440435;1089173
179-13:30;4440482;1089220
179-13:45;4440512;1089250
179-14:00;4440522;1089260
179-14:15;4440526;1089264
179-14:30;4440554;1089292
179-14:45;4440559;1089297
179-15:00;4440559;1089297
179-15:15;4440559;1089297
179-15:30;4440564;1089302
179-15:45;4440600;1089338
179-16:00;4440693;1089431
179-16:15;4440779;1089517
179-16:30;4440832;1089570
179-16:45;4440896;1089634
179-17:00;4440933;1089671
179-17:15;4440963;1089701
179-17:30;4440975;1089713
179-17:45;4441014;1089752
179-18:00;4441099;1089837
179-18:15;4441136;1089874
179-18:30;4441169;1089907
179-18:45;4441224;1089962
179-19:00;4441280;1090018
179-19:15;4441343;1090081
179-19:30;4441417;1090155
179-19:45;4441489;1090227
179-20:00;4441599;1090337
179-20:15;4441679;1090417
179-20:30;4441749;1090487
179-20:45;4441790;1090528
179-21:00;4441841;1090579
179-21:15;4441897;1090635
179-21:30;4441949;1090687
179-21:45;4442003;1090741
179-22:00;4442068;1090806
179-22:15;4442116;1090854
179-22:30;4442195;1090933
179-22:45;4442270;1091008
179-23:00;4442587;1091325
179-23:15;4442715;1091453
179-23:30;4442917;1091655
179-23:45;4442977;1091715
180-00:00;4443011;1091749
180-00:15;4443068;1091806
180-00:30;4443538;1092276
180-00:45;4443564;1092302
180-01:00;4443583;1092321
180-01:15;4443615;1092353
180-01:30;4443633;1092371
180-01:45;4443658;1092396
180-02:00;4443690;1092428
180-02:15;4443712;1092450
180-02:30;4443724;1092462
180-02:45;4443759;1092497
180-03:00;4443789;1092527
180-03:15;4443801;1092539
180-03:30;4443821;1092559
180-03:45;4443854;1092592
180-04:00;4443877;1092615
180-04:15;4443892;1092630
180-04:30;4443923;1092661
180-04:45;4443941;1092679
180-05:00;4443959;1092697
180-05:15;4443992;1092730
180-05:30;4444013;1092751
180-05:45;4444022;1092760
180-06:00;4444041;1092779
180-06:15;4444072;1092810
180-06:30;4444076;1092814
180-06:45;4444090;1092828
180-07:00;4444109;1092847
180-07:15;4444112;1092850
180-07:30;4444119;1092857
180-07:45;4444231;1092969
180-08:00;4444303;1093041
180-08:15;4444339;1093077
180-08:30;4444355;1093093
180-08:45;4444368;1093106
180-09:00;4444368;1093106
180-09:15;4444372;1093110
180-09:30;4444372;1093110
180-09:45;4444372;1093110
180-10:00;4444374;1093112
180-10:15;4444374;1093112
180-10:30;4444374;1093112
180-10:45;4444374;1093112
180-11:00;4444375;1093113
180-11:15;4444444;1093182
180-11:30;4444611;1093349
180-11:45;4444702;1093440
180-12:00;4444771;1093509
180-12:15;4444849;1093587
180-12:30;4444934;1093672
180-12:45;4445028;1093766
180-13:00;4445072;1093810
180-13:15;4445143;1093881
180-13:30;4445239;1093977
180-13:45;4445312;1094050
180-14:00;4445321;1094059
180-14:15;4445321;1094059
180-14:30;4445321;1094059
180-14:45;4445321;1094059
180-15:00;4445332;1094070
180-15:15;4445333;1094071
180-15:30;4445335;1094073
180-15:45;4445357;1094095
180-16:00;4445371;1094109
180-16:15;4445492;1094230
180-16:30;4445505;1094243
180-16:45;4445531;1094269
180-17:00;4445545;1094283
180-17:15;4445567;1094305
180-17:30;4445567;1094305
